University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of Virginia Main Campus,https://www.studenthealth.virginia.edu,15,"['https://www.studenthealth.virginia.edu/gyn-online-appointment', 'https://www.studenthealth.virginia.edu/gynecology', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/SSJ35.pdf', 'https://www.studenthealth.virginia.edu/health-links-and-information', 'https://www.studenthealth.virginia.edu/emergency-contraception-0', 'https://www.studenthealth.virginia.edu/patient-education-sessions', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/Ella-%20Patient%20%20Information-%20Revised%202015.pdf', 'https://www.studenthealth.virginia.edu/call-schedule-appointment', 'https://www.studenthealth.virginia.edu/gyn-educational-resources', 'https://www.studenthealth.virginia.edu/within-5days']",6929,64.38,8.06,48,21,2,0,2,0,2,2,2,0,2,0,0,2,0,2,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.094,0.623,0.205,"['Thu, 16 Jul 2020 07:11:23 GMT', 'Wed, 17 Jan 2018 17:09:52 GMT', 'Thu, 16 Jul 2020 07:11:24 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 21 Sep 2017 18:17:18 GMT', 'Thu, 16 Jul 2020 04:54:31 GMT', 'Thu, 16 Jul 2020 04:54:32 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 16 Jul 2020 00:43:24 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 16 Jul 2020 05:23:52 GMT', 'Thu, 16 Jul 2020 07:11:27 GMT', 'Thu, 16 Jul 2020 04:54:33 GMT', 'Fri, 28 Feb 2020 14:55:49 GMT']",1,"['https://www.studenthealth.virginia.edu', 'https://www.studenthealth.virginia.edu/gyn-online-appointment']",1
Virginia State University,http://www.vsu.edu/healthservices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Central Washington University,https://www.cwu.edu/medical-counseling,1,['https://www.cwu.edu/medical-counseling/Student-medical-clinic'],646,73.17,5.54,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.713,0.111,[-1],1,"['https://www.cwu.edu/medical-counseling', 'https://www.cwu.edu/medical-counseling/Student-medical-clinic']",1
Eastern Washington University,https://inside.ewu.edu/bewell/rockwood-clinic-student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
The Evergreen State College,https://www.evergreen.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Washington State University,https://cougarhealth.wsu.edu,8,"['https://cougarhealth.wsu.edu/medical-clinic/services/', 'https://cougarhealth.wsu.edu/2016/08/15/yes-need-eye-exam/', 'https://cougarhealth.wsu.edu/studentinsurance/graduate-students/', 'https://cougarhealth.wsu.edu/studentinsurance/health-sciences-students/', 'https://cougarhealth.wsu.edu/studentinsurance/international-students/', 'https://cougarhealth.wsu.edu/tag/vision-clinic/', 'https://cougarhealth.wsu.edu/news/page/15/']",12883,74.92,6.82,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.046,0.543,0.176,"[-1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://cougarhealth.wsu.edu', 'https://cougarhealth.wsu.edu/studentinsurance/health-sciences-students/']",1
University of Washington Seattle Campus,https://wellbeing.uw.edu,10,"['https://wellbeing.uw.edu/medical/womens-health/', 'https://wellbeing.uw.edu/forms-of-birth-control/', 'https://wellbeing.uw.edu/medical/sexual-health/', 'https://wellbeing.uw.edu/resources/', 'https://wellbeing.uw.edu/resource/', 'https://wellbeing.uw.edu/staff/katherine-johnson/', 'https://wellbeing.uw.edu/medical/insurance-cost/', 'https://wellbeing.uw.edu/hall-health-billing/']",13424,74.93,6.04,80,44,6,0,3,1,2,1,2,1,0,0,0,1,1,5,0,0,0,2,0,0,0,0,0,0,0,0,1,2,4,0,4,0,0,0,0,0.107,0.583,0.163,"[-1, -1, 'Wed, 11 Sep 2019 15:39:45 GMT', -1, -1, -1, 'Wed, 11 Sep 2019 15:39:49 GMT', -1, -1, -1]",1,"['https://wellbeing.uw.edu', 'https://wellbeing.uw.edu/resources/']",1
Western Washington University,https://studenthealth.wwu.edu,12,"['https://studenthealth.wwu.edu/sti-testing', 'https://studenthealth.wwu.edu/emergency-contraception', 'https://studenthealth.wwu.edu/birth-control-faq', 'https://studenthealth.wwu.edu/confidentiality', 'https://studenthealth.wwu.edu/clinical-services', 'https://studenthealth.wwu.edu/annual-exams-pap-screening', 'https://studenthealth.wwu.edu/sexual-health-services', 'https://studenthealth.wwu.edu/travel-japan', 'https://studenthealth.wwu.edu/lgbtq-care']",3622,77.5,5.79,18,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.604,0.182,"['Thu, 16 Jul 2020 07:12:37 GMT', 'Tue, 10 Oct 2017 22:38:49 GMT', 'Thu, 16 Jul 2020 07:12:38 GMT', 'Thu, 16 Jul 2020 07:12:39 GMT', 'Wed, 13 Nov 2019 00:48:33 GMT', 'Thu, 16 Jul 2020 07:12:40 GMT', 'Thu, 16 Jul 2020 07:12:41 GMT', 'Thu, 16 Jul 2020 07:12:41 GMT', 'Thu, 11 Aug 2016 18:40:11 GMT', 'Thu, 16 Jul 2020 06:39:13 GMT', 'Thu, 16 Jul 2020 07:12:43 GMT', 'Thu, 16 Jul 2020 07:12:43 GMT']",1,"['https://studenthealth.wwu.edu', 'https://studenthealth.wwu.edu/clinical-services']",1
Bluefield State College,https://bluefieldstate.edu/resources/health-clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Concord University,https://www.concord.edu/studenthealth,1,['https://www.concord.edu/studenthealth'],1520,74.19,5.63,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.677,0.137,[-1],0,['https://www.concord.edu/studenthealth'],1
Fairmont State University,https://www.fairmontstate.edu/falconcenter/health-services,2,"['https://www.fairmontstate.edu/falconcenter/health-services/health-services-womens-health', 'https://www.fairmontstate.edu/falconcenter/health-services/services-provided']",1478,69.57,6.23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.592,0.218,"['Fri, 17 Jul 2020 17:38:55 GMT', 'Fri, 17 Jul 2020 18:44:24 GMT']",1,"['https://www.fairmontstate.edu/falconcenter/health-services', 'https://www.fairmontstate.edu/falconcenter/health-services/health-services-womens-health']",1
Glenville State College,https://www.glenville.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Marshall University,https://www.marshall.edu/studenthealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Shepherd University,https://www.shepherd.edu/healthcenter,3,"['https://www.shepherd.edu/healthcenter/family-planning', 'https://www.shepherd.edu/healthcenter/healthforms', 'https://www.shepherd.edu/healthcenter/services']",1915,24.55,13.65,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.624,0.191,"[-1, -1, -1]",1,"['https://www.shepherd.edu/healthcenter', 'https://www.shepherd.edu/healthcenter/healthforms']",1
West Virginia State University,https://www.wvstateu.edu/current-students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
West Liberty University,https://westliberty.edu/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
West Virginia University Institute of Technology,https://students.wvutech.edu/health-wellness/student-health-clinic,1,['https://students.wvutech.edu/health-wellness/student-health-clinic'],549,61.62,8.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.617,0.19,[-1],0,['https://students.wvutech.edu/health-wellness/student-health-clinic'],1
West Virginia University,https://well.wvu.edu,2,"['https://well.wvu.edu/resources/sexual-health/safer-sex', 'https://well.wvu.edu/resources/sexual-violence']",1983,74.8,7.5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.065,0.47,0.249,"[-1, -1]",1,"['https://well.wvu.edu', 'https://well.wvu.edu/resources/sexual-violence']",1
University of Wisconsin Whitewater,https://www.uww.edu/uhcs,15,"['https://www.uww.edu/uhcs/wellness-information/az/birth-control', 'https://www.uww.edu/uhcs/health-services/family-planning-only-services', 'https://www.uww.edu/uhcs/wellness-information/az/emergency-contraception', 'https://www.uww.edu/uhcs/wellness-information/az/womens-health', 'https://www.uww.edu/uhcs/wellness-information/az/dating-violence', 'https://www.uww.edu/uhcs/wellness-information/az/condoms-and-barriers', 'https://www.uww.edu/uhcs/wellness-information/az/pregnancy', 'https://www.uww.edu/uhcs/wellness-information/az/international-student-wellness', 'https://www.uww.edu/uhcs/wellness-information/az/sexual-and-reproductive-health', 'https://www.uww.edu/uhcs', 'https://www.uww.edu/uhcs/wellness-information/az', 'https://www.uww.edu/uhcs/wellness-information/az/sti', 'https://www.uww.edu/uhcs/wellness-information/az/sleep', 'https://www.uww.edu/uhcs/wellness-information/az/back-pain', 'https://www.uww.edu/uhcs/wellness-information/az/headaches']",12112,70.82,7.01,54,39,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.082,0.518,0.185,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,['https://www.uww.edu/uhcs'],1
University of Wisconsin Eau Claire,https://www.uwec.edu/student-health-service,7,"['https://www.uwec.edu/student-health-service/services/', 'https://www.uwec.edu/student-health-service/health-resources/self-help/', 'https://www.uwec.edu/student-health-service/health-clinic/family-planning-only-services/', 'https://www.uwec.edu/student-health-service/health-promotion/alcohol-support/', 'https://www.uwec.edu/student-health-service/health-promotion/swat/', 'https://www.uwec.edu/student-health-service/about/clinic-hours/', 'https://www.uwec.edu/student-health-service/health-resources/']",7718,77.87,5.63,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.07,0.604,0.15,"['Thu, 16 Jul 2020 07:13:36 GMT', 'Thu, 16 Jul 2020 07:13:36 GMT', 'Thu, 16 Jul 2020 07:13:37 GMT', 'Thu, 16 Jul 2020 07:13:37 GMT', 'Thu, 16 Jul 2020 07:13:37 GMT', 'Thu, 16 Jul 2020 07:13:38 GMT', 'Thu, 16 Jul 2020 07:13:38 GMT']",1,"['https://www.uwec.edu/student-health-service', 'https://www.uwec.edu/student-health-service/health-resources/']",1
University of Wisconsin Green Bay,https://www.uwgb.edu/counseling-health,16,"['https://www.uwgb.edu/counseling-health/medical-services/birth-control/', 'https://www.uwgb.edu/counseling-health/reproductive-health-services/', 'https://www.uwgb.edu/counseling-health/medical-services/pregnancy-testing/', 'https://www.uwgb.edu/counseling-health/medical-services/stds/', 'https://www.uwgb.edu/counseling-health/medical-services/ecp-morning-after-pill/', 'https://www.uwgb.edu/counseling-health/medical-services/womens-health-exam/', 'https://www.uwgb.edu/counseling-health/faq/', 'https://www.uwgb.edu/counseling-health/about-us/hours-contact/', 'https://www.uwgb.edu/counseling-health/about-us/our-services/', 'https://www.uwgb.edu/counseling-health/about-us/staff/', 'https://www.uwgb.edu/counseling-health/medical-services/fees/', 'https://www.uwgb.edu/counseling-health/medical-services/', 'https://www.uwgb.edu/counseling-health/healthy-choices-task-force/', 'https://www.uwgb.edu/counseling-health/counseling-services/consultation/', 'https://www.uwgb.edu/counseling-health/about-us/after-hours-care/', 'https://www.uwgb.edu/counseling-health/alcohol,-tobacco-drugs/research/']",14460,73.53,6.37,53,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,2,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0.061,0.663,0.047,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.uwgb.edu/counseling-health', 'https://www.uwgb.edu/counseling-health/about-us/hours-contact/']",1
University of Wisconsin La Crosse,https://www.uwlax.edu/student-health-center,5,"['https://www.uwlax.edu/student-health-center/contraceptive-details/', 'https://www.uwlax.edu/student-health-center/family-planning-only-services-program/', 'https://www.uwlax.edu/student-health-center/services/', 'https://www.uwlax.edu/student-health-center/', 'https://www.uwlax.edu/student-health-center/fees--costs/']",9166,75.64,5.56,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.096,0.567,0.119,"[-1, -1, -1, -1, -1]",0,['https://www.uwlax.edu/student-health-center'],1
University of Wisconsin Oshkosh,https://uwosh.edu/studenthealth,5,"['https://uwosh.edu/studenthealth/medical-care/', 'https://uwosh.edu/studenthealth/', 'https://uwosh.edu/studenthealth/services/', 'https://uwosh.edu/studenthealth/wp-content/uploads/sites/26/2016/09/HIGHLIGHTS-UWO-NCHA-spring-2015-data.pdf']",2381,69.04,6.93,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.619,0.15,"[-1, -1, -1, 'Mon, 26 Mar 2018 14:10:24 GMT', 'Mon, 26 Mar 2018 14:10:18 GMT']",0,['https://uwosh.edu/studenthealth'],1
University of Wisconsin Parkside,https://www.uwp.edu/live/services/studenthealth,2,"['https://www.uwp.edu/live/services/studenthealth/healthservices.cfm', 'https://www.uwp.edu/live/services/studenthealth/sexassault.cfm']",5692,78.35,5.17,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.056,0.653,0.087,"[-1, -1]",1,"['https://www.uwp.edu/live/services/studenthealth', 'https://www.uwp.edu/live/services/studenthealth/upload/Privacy-Guidelines-final.doc']",1
University of Wisconsin Stout,https://www.uwstout.edu/life-stout/student-services/student-health-services,2,"['https://www.uwstout.edu/life-stout/student-services/student-health-services/medical-services', 'https://www.uwstout.edu/life-stout/student-services/student-health-services/health-promotion']",7732,59.45,8.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.543,0.249,"[-1, -1]",1,"['https://www.uwstout.edu/life-stout/student-services/student-health-services', 'https://www.uwstout.edu/life-stout/student-services/student-health-services/health-promotion']",1
University of Wisconsin Superior,https://www.uwsuper.edu/shcs,3,"['https://www.uwsuper.edu/shcs/physicalhealth/hcc.cfm', 'https://www.uwsuper.edu/shcs/counseling/self-help-resources.cfm', 'https://www.uwsuper.edu/shcs/index.cfm']",3301,82.25,4.09,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.562,0.264,"[-1, -1, -1]",0,['https://www.uwsuper.edu/shcs'],1
University of Wisconsin Madison,https://www.uhs.wisc.edu,15,"['https://www.uhs.wisc.edu/womens-health-clinic/contraception/', 'https://www.uhs.wisc.edu/tag/birth-control/', 'https://www.uhs.wisc.edu/about-uhs/costs/', 'https://www.uhs.wisc.edu/telehealthcontraception/', 'https://www.uhs.wisc.edu/emergency-contraception/', 'https://www.uhs.wisc.edu/tag/contraception/', 'https://www.uhs.wisc.edu/about/costs/', 'https://www.uhs.wisc.edu/tag/womens-health/', 'https://www.uhs.wisc.edu/medical/acne/', 'https://www.uhs.wisc.edu/call-for-help/', 'https://www.uhs.wisc.edu/womens-health-clinic/', 'https://www.uhs.wisc.edu/survivor-services/campus-community-resources-for-victims/', 'https://www.uhs.wisc.edu/hours-location/', 'https://www.uhs.wisc.edu/healthy-academics/strategies/campus-resources/tutoring/']",7389,71.56,6.43,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.079,0.634,0.146,"[-1, -1, -1, -1, -1, 'Wed, 01 Jul 2020 20:16:52 GMT', -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.uhs.wisc.edu', 'https://www.uhs.wisc.edu/emergency-contraception/']",1
University of Wisconsin Milwaukee,https://uwm.edu/norris,5,"['https://uwm.edu/norris/faq_category/wellness/', 'https://uwm.edu/norris/about-norris/faq/', 'https://uwm.edu/norris/qa_faqs/what-programs-does-the-health-promotion-and-wellness-department-provide/', 'https://uwm.edu/norris/wp-content/uploads/sites/313/2016/08/TRAVEL-Consult-form.pdf']",6380,70.93,6.37,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.703,0.086,"[-1, -1, -1, 'Fri, 05 Aug 2016 16:47:50 GMT', 'Fri, 05 Aug 2016 16:47:49 GMT']",1,"['https://uwm.edu/norris', 'https://uwm.edu/norris/about-norris/faq/']",1
University of Wisconsin Platteville,https://www.uwplatt.edu/university-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Wisconsin River Falls,https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices,4,"['https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/PCRHS.cfm', 'https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/RFMC.cfm', 'https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/HealthTopicsAtoZ.cfm', 'https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices']",6011,71.25,6.36,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.608,0.122,"[-1, -1, -1, -1]",0,['https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices'],1
University of Wisconsin Stevens Point,https://www.uwsp.edu/stuhealth/Pages,4,"['https://www.uwsp.edu/stuhealth/Pages/Patient%20Information/Family-Planning.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Services-Fees/Pharmacy-Services.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/Sexual-Health.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/General%20Health%20Information.aspx']",5416,49.78,10.81,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.057,0.548,0.121,"['Thu, 16 Jul 2020 07:14:49 GMT', 'Thu, 16 Jul 2020 07:14:49 GMT', 'Thu, 16 Jul 2020 07:14:50 GMT', 'Thu, 16 Jul 2020 07:14:50 GMT']",1,"['https://www.uwsp.edu/stuhealth/Pages', 'https://www.uwsp.edu/stuhealth/Pages/Patient%20Information/Family-Planning.aspx']",1
University of Wyoming,http://www.uwyo.edu/shser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Purdue University Main Campus,https://www.purdue.edu/push,2,"['https://www.purdue.edu/push/Providers/providerbiophotos/katefullbio.html', 'https://www.purdue.edu/push/Medical/index.html']",1808,56.76,10.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.484,0.194,"['Mon, 13 Jul 2020 14:52:46 GMT', 'Mon, 13 Jul 2020 14:52:48 GMT']",1,"['https://www.purdue.edu/push', 'https://www.purdue.edu/push/Medical/index.html']",1
New College of Florida,https://www.ncf.edu/cwc/student-health-services,1,['https://www.ncf.edu/cwc/student-health-services/frequently-asked-questions/'],2444,64.28,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.712,0.086,[-1],1,"['https://www.ncf.edu/cwc/student-health-services', 'https://www.ncf.edu/cwc/student-health-services/frequently-asked-questions/']",1
Pennsylvania College of Technology,https://www.pct.edu/campus-life/college-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
California State University San Marcos,https://www.csusm.edu/shcs,8,"['https://www.csusm.edu/shcs/medicalservices/women.html', 'https://www.csusm.edu/shcs/fpact/services.html', 'https://www.csusm.edu/shcs/generalinfo/generalinfo-file/initialgyn.pdf', 'https://www.csusm.edu/shcs/medicalservices/index.html', 'https://www.csusm.edu/shcs/generalinfo/generalinfo-file/healthhistory2019.pdf']",1200,77,5.08,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.594,0.234,"[-1, -1, 'Thu, 14 Sep 2017 15:56:44 GMT', 'Thu, 14 Sep 2017 15:56:45 GMT', -1, 'Thu, 14 Sep 2017 15:56:44 GMT', 'Mon, 16 Sep 2019 23:10:07 GMT', 'Thu, 14 Sep 2017 15:56:44 GMT']",1,"['https://www.csusm.edu/shcs', 'https://www.csusm.edu/shcs/medicalservices/index.html']",1
University of Washington Tacoma Campus,https://www.tacoma.uw.edu/student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arizona State University West,https://eoss.asu.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
California State University Monterey Bay,https://csumb.edu/health,2,"['https://csumb.edu/health/medical-services-available-chc', 'https://csumb.edu/health/fees/']",1225,63.23,9.29,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.489,0.024,"[-1, -1]",1,"['https://csumb.edu/health', 'https://csumb.edu/health/fees']",1
Arizona State University Polytechnic,https://eoss.asu.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Florida Gulf Coast University,https://www.fgcu.edu/studentlife/studenthealth,5,"['https://www.fgcu.edu/studentlife/studenthealth/files/Birth_Control_Order_Form.pdf', 'https://www.fgcu.edu/studentlife/studenthealth/', 'https://www.fgcu.edu/studentlife/studenthealth/frequentlyaskedquestions']",3088,77.03,4.76,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.037,0.723,0.104,"['Tue, 21 Apr 2020 16:50:46 GMT', 'Thu, 30 Jan 2020 21:12:46 GMT', -1, -1, 'Thu, 30 Jan 2020 21:12:42 GMT']",0,['https://www.fgcu.edu/studentlife/studenthealth'],1
California State University Channel Islands,https://www.csuci.edu/studenthealth,6,"['https://www.csuci.edu/studenthealth/about/birth-control.htm', 'https://www.csuci.edu/studenthealth/our-services.htm', 'https://www.csuci.edu/studenthealth/about/insurance.htm', 'https://www.csuci.edu/studenthealth/emergency-contraception.htm', 'https://www.csuci.edu/studenthealth/resources.htm']",1231,53.83,9.4,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.094,0.595,0.246,"[-1, -1, -1, 'Tue, 26 May 2020 15:19:58 GMT', -1, -1]",1,"['https://www.csuci.edu/studenthealth', 'https://www.csuci.edu/studenthealth/our-services.htm']",1
University of California Merced,https://health.ucmerced.edu,13,"['https://health.ucmerced.edu/services/womens-health', 'https://health.ucmerced.edu/services/nurses-clinic', 'https://health.ucmerced.edu/sites/health.ucmerced.edu/files/page/documents/insurance_benefits_at_a_glance.pdf', 'https://health.ucmerced.edu/services/mens-health', 'https://health.ucmerced.edu/sites/health.ucmerced.edu/files/page/documents/ncha_2008_survey_0.pdf', 'https://health.ucmerced.edu/sites/health.ucmerced.edu/files/page/documents/fall_2011_ncha.pdf', 'https://health.ucmerced.edu/services/payments', 'https://health.ucmerced.edu/services']",5518,74.77,6.38,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.566,0.145,"['Thu, 16 Jul 2020 06:43:21 GMT', 'Wed, 26 Apr 2017 17:09:14 GMT', 'Thu, 16 Jul 2020 07:15:56 GMT', 'Wed, 06 Nov 2019 19:51:58 GMT', 'Wed, 26 Apr 2017 16:46:57 GMT', 'Thu, 16 Jul 2020 06:58:04 GMT', 'Thu, 01 Mar 2018 23:30:28 GMT', 'Thu, 01 Mar 2018 23:29:14 GMT', 'Thu, 01 Mar 2018 23:30:14 GMT', 'Thu, 01 Mar 2018 23:29:52 GMT', 'Thu, 16 Jul 2020 07:15:59 GMT', 'Thu, 16 Jul 2020 06:43:40 GMT', 'Thu, 27 Apr 2017 16:54:53 GMT']",1,"['https://health.ucmerced.edu', 'https://health.ucmerced.edu/services/mens-health']",1
