University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD,Progesterone IUD,Progestin,Hormonal IUD,Mirena,Skyla,Kyleena,Liletta,Copper IUD,Non-Hormonal IUD,Nonhormonal IUD,Paragard,Contraceptive implant,Nexplanon,Contraceptive injection,Control shot,Depo-Provera,Depo,emergency contraception,emergency contraceptives,morning after pill,Plan B,levonorgestrel,ella,ulipristal acetate,contraceptive pill,control pill,diaphragm,spermicide,contraceptive patch,control patch,vaginal ring,control ring,contraceptive ring,cervical cap,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of Mary Washington,https://students.umw.edu/healthcenter,14,"['https://students.umw.edu/healthcenter/clinics/womens-clinic/who-shouldnt-take-the-pill/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/refills/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/glossary-of-terms/', 'https://students.umw.edu/healthcenter/health-info/pharmacies/', 'https://students.umw.edu/healthcenter/faqs/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/emergency-contraception/', 'https://students.umw.edu/healthcenter/health-info/add-policy/', 'https://students.umw.edu/healthcenter/health-info/chronic-conditions/', 'https://students.umw.edu/healthcenter/info/rights-and-responsibilities/']",5654,66.25,7.61,55,17,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,0,0,0,1,8,0,1,0,0,0,0,1,0,0.068,0.553,0.089,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://students.umw.edu/healthcenter', 'https://students.umw.edu/healthcenter/faqs/']",1
Norfolk State University,"https://www.nsu.edu/Campus-Life/Our-Campus,-Our-Home/Health-and-Wellness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Old Dominion University,https://www.odu.edu/studenthealth,3,"['https://www.odu.edu/studenthealth', 'https://www.odu.edu/studenthealth/news/2013/10', 'https://www.odu.edu/studenthealth/announcements']",5359,69.54,7.47,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.477,0.166,"[-1, -1, -1]",0,['https://www.odu.edu/studenthealth'],1
Radford University,https://www.radford.edu/content/student-health,4,"['https://www.radford.edu/content/student-health/home/appointments.html', 'https://www.radford.edu/content/student-health/home/services.html', 'https://www.radford.edu/content/student-health/home.html', 'https://www.radford.edu/content/student-health/home/resources.html']",7431,69.88,7.11,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.574,0.217,"['Wed, 01 Jul 2020 12:30:57 GMT', 'Wed, 01 Jul 2020 02:17:34 GMT', 'Tue, 30 Jun 2020 17:07:21 GMT', 'Wed, 01 Jul 2020 05:56:47 GMT']",1,"['https://www.radford.edu/content/student-health', 'https://www.radford.edu/content/student-health/home.html']",1
The University of Virginia's College at Wise,https://www.uvawise.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Virginia Polytechnic Institute and State University,https://healthcenter.vt.edu,16,"['https://healthcenter.vt.edu/ourservices/womens_clinic.html', 'https://www.healthcenter.vt.edu/assets/docs/How_to_obtain_prescr_contra.pdf', 'https://www.healthcenter.vt.edu/content/dam/healthcenter_vt_edu/assets/docs/nexplanon.pdf', 'https://www.healthcenter.vt.edu/assets/docs/Womens_Clinic_Services.pdf', 'https://healthcenter.vt.edu/common_health_concerns/publications.html', 'https://www.healthcenter.vt.edu/assets/docs/morning_after_pill.pdf', 'http://www.healthcenter.vt.edu/content/dam/healthcenter_vt_edu/assets/docs/condomsperm.pdf', 'https://healthcenter.vt.edu/assets/docs/nuvaring.pdf']",1561,79.08,4.45,8,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.044,0.479,-0.028,"[-1, 'Tue, 04 Aug 2020 02:30:59 GMT', -1, -1, -1, -1, -1, -1, -1, 'Tue, 04 Aug 2020 06:22:55 GMT', -1, -1, -1, -1, -1, -1]",1,"['https://healthcenter.vt.edu', 'https://healthcenter.vt.edu/ourservices/womens_clinic.html']",1
Virginia Commonwealth University,https://health.students.vcu.edu,14,"['https://health.students.vcu.edu/patient-resources/womens-health/', 'https://health.students.vcu.edu/patient-resources/sexual-health/', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/CONTRACEPTION-OVERVIEW.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/SAFERSEXCONDOMUSE.pdf', 'https://health.students.vcu.edu/patient-resources/sexual-health/free-sexual-health-services/', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/POLYCYSTICOVARYSYNDROME.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/GERD.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/DYSMENORRHEA.pdf']",1808,72.37,7.01,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.565,0.198,"['Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Thu, 02 Apr 2020 17:49:32 GMT', 'Thu, 07 Mar 2019 19:44:28 GMT', 'Fri, 17 May 2019 16:11:47 GMT', 'Fri, 26 Jul 2019 18:23:34 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Fri, 17 Apr 2020 19:38:35 GMT']",2,"['https://health.students.vcu.edu', 'https://health.students.vcu.edu/patient-resources/', 'https://health.students.vcu.edu/patient-resources/sexual-health/']",1
University of Virginia Main Campus,https://www.studenthealth.virginia.edu,15,"['https://www.studenthealth.virginia.edu/gyn-online-appointment', 'https://www.studenthealth.virginia.edu/gynecology', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/Missed%20Pills.pdf', 'https://www.studenthealth.virginia.edu/health-links-and-information', 'https://www.studenthealth.virginia.edu/emergency-contraception-0', 'https://www.studenthealth.virginia.edu/patient-education-sessions', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/SSJ%20vol19%20i13.pdf', 'https://www.studenthealth.virginia.edu/call-schedule-appointment', 'https://www.studenthealth.virginia.edu/gyn-educational-resources', 'https://www.studenthealth.virginia.edu/within-5days']",6705,64.8,7.71,93,25,6,0,5,0,2,2,2,0,4,0,0,4,0,2,0,0,0,10,13,0,0,6,1,4,0,0,7,0,0,0,0,0,0,0,0,0.096,0.599,0.178,"['Sun, 16 Aug 2020 05:31:19 GMT', 'Sat, 15 Aug 2020 04:36:40 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 21 Sep 2017 18:17:18 GMT', 'Sun, 16 Aug 2020 07:05:08 GMT', 'Sun, 16 Aug 2020 07:07:26 GMT', 'Sun, 16 Aug 2020 08:06:38 GMT', 'Thu, 29 Mar 2018 18:22:31 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Tue, 31 Oct 2017 15:42:15 GMT', 'Sat, 15 Aug 2020 06:14:44 GMT', 'Sun, 16 Aug 2020 07:07:25 GMT', 'Sun, 16 Aug 2020 08:06:39 GMT', 'Thu, 30 Jul 2020 15:29:39 GMT']",1,"['https://www.studenthealth.virginia.edu', 'https://www.studenthealth.virginia.edu/call-schedule-appointment']",1
Virginia State University,http://www.vsu.edu/healthservices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Central Washington University,https://www.cwu.edu/medical-counseling,3,"['https://www.cwu.edu/medical-counseling/sites/cts.cwu.edu.medical-counseling/files/documents/smaccFall2010.pdf', 'http://www.cwu.edu/medical-counseling/welcome-medical-clinic-home']",646,73.17,5.54,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.713,0.111,"['Tue, 23 Apr 2013 15:59:03 GMT', 'Thu, 19 Jul 2012 18:12:51 GMT', -1]",0,['https://www.cwu.edu/medical-counseling'],1
Eastern Washington University,https://inside.ewu.edu/bewell/rockwood-clinic-student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
The Evergreen State College,https://www.evergreen.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Washington State University,https://cougarhealth.wsu.edu,11,"['https://cougarhealth.wsu.edu/medical-clinic/services/', 'https://cougarhealth.wsu.edu/2016/08/15/yes-need-eye-exam/', 'https://cougarhealth.wsu.edu/studentinsurance/graduate-students/', 'https://cougarhealth.wsu.edu/studentinsurance/health-sciences-students/', 'https://cougarhealth.wsu.edu/studentinsurance/international-students/', 'https://cougarhealth.wsu.edu/author/agrummel/page/6/', 'https://cougarhealth.wsu.edu/tag/vision-clinic/', 'https://cougarhealth.wsu.edu/news/page/15/', 'https://cougarhealth.wsu.edu/category/health-info/page/6/', 'https://cougarhealth.wsu.edu/documents/2015/04/11-16-11-cshac-meeting-minutes.pdf']",20224,76.56,6.49,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.041,0.532,0.189,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://cougarhealth.wsu.edu', 'https://cougarhealth.wsu.edu/medical-clinic/services/']",1
University of Washington Seattle Campus,https://wellbeing.uw.edu,10,"['https://wellbeing.uw.edu/medical/womens-health/', 'https://wellbeing.uw.edu/forms-of-birth-control/', 'https://wellbeing.uw.edu/medical/sexual-health/', 'https://wellbeing.uw.edu/resources/', 'https://wellbeing.uw.edu/resource/', 'https://wellbeing.uw.edu/staff/katherine-johnson/', 'https://wellbeing.uw.edu/medical/insurance-cost/']",11689,73.86,6.22,117,53,13,0,4,4,2,1,2,1,0,0,0,2,1,6,2,0,0,2,1,0,0,0,0,0,0,0,7,5,5,0,6,0,0,0,0,0.114,0.589,0.17,"[-1, -1, 'Wed, 11 Sep 2019 15:39:45 GMT', -1, 'Wed, 11 Sep 2019 15:39:49 GMT', -1, 'Mon, 21 Oct 2019 23:06:20 GMT', -1, -1, -1]",1,"['https://wellbeing.uw.edu', 'https://wellbeing.uw.edu/insurance-cost/']",1
Western Washington University,https://studenthealth.wwu.edu,12,"['https://studenthealth.wwu.edu/sti-testing', 'https://studenthealth.wwu.edu/emergency-contraception', 'https://studenthealth.wwu.edu/birth-control-faq', 'https://studenthealth.wwu.edu/confidentiality', 'https://studenthealth.wwu.edu/clinical-services', 'https://studenthealth.wwu.edu/annual-exams-pap-screening', 'https://studenthealth.wwu.edu/sexual-health-services', 'https://studenthealth.wwu.edu/travel-japan', 'https://studenthealth.wwu.edu/lgbtq-care']",3622,76.43,5.94,58,7,17,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,9,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0.109,0.627,0.196,"['Sun, 16 Aug 2020 08:09:29 GMT', 'Tue, 10 Oct 2017 22:38:49 GMT', 'Sun, 16 Aug 2020 08:09:30 GMT', 'Sun, 16 Aug 2020 08:09:31 GMT', 'Wed, 13 Nov 2019 00:48:33 GMT', 'Sun, 16 Aug 2020 08:09:32 GMT', 'Sun, 16 Aug 2020 08:09:32 GMT', 'Sun, 16 Aug 2020 08:09:33 GMT', 'Fri, 15 Jul 2016 18:37:53 GMT', 'Sun, 16 Aug 2020 08:09:34 GMT', 'Sun, 16 Aug 2020 08:09:35 GMT', 'Sun, 16 Aug 2020 08:09:35 GMT']",1,"['https://studenthealth.wwu.edu', 'https://studenthealth.wwu.edu/clinical-services']",1
Bluefield State College,https://bluefieldstate.edu/resources/health-clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Concord University,https://www.concord.edu/studenthealth,1,['https://www.concord.edu/studenthealth'],1516,63.38,7.37,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.753,0.064,[-1],0,['https://www.concord.edu/studenthealth'],1
Fairmont State University,https://www.fairmontstate.edu/falconcenter/health-services,2,"['https://www.fairmontstate.edu/falconcenter/health-services/health-services-womens-health', 'https://www.fairmontstate.edu/falconcenter/health-services/services-provided']",1492,69.57,6.23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.592,0.218,"['Sun, 16 Aug 2020 08:10:05 GMT', 'Sun, 16 Aug 2020 08:10:05 GMT']",1,"['https://www.fairmontstate.edu/falconcenter/health-services', 'https://www.fairmontstate.edu/falconcenter/health-services/health-services-womens-health']",1
Glenville State College,https://www.glenville.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Marshall University,https://www.marshall.edu/studenthealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Shepherd University,https://www.shepherd.edu/healthcenter,3,"['https://www.shepherd.edu/healthcenter/family-planning', 'https://www.shepherd.edu/healthcenter/healthforms', 'https://www.shepherd.edu/healthcenter/services']",1909,41.12,10.82,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.671,0.154,"[-1, -1, -1]",1,"['https://www.shepherd.edu/healthcenter', 'https://www.shepherd.edu/healthcenter/family-planning']",1
West Virginia State University,https://www.wvstateu.edu/current-students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
West Liberty University,https://westliberty.edu/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
West Virginia University Institute of Technology,https://students.wvutech.edu/health-wellness/student-health-clinic,1,['https://students.wvutech.edu/health-wellness/student-health-clinic'],551,63.9,8.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.573,0.177,[-1],0,['https://students.wvutech.edu/health-wellness/student-health-clinic'],1
West Virginia University,https://well.wvu.edu,2,"['https://well.wvu.edu/resources/sexual-health/safer-sex', 'https://well.wvu.edu/resources/sexual-violence']",1983,78.5,5.95,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.043,0.415,0.241,"[-1, -1]",1,"['https://well.wvu.edu', 'https://well.wvu.edu/resources/sexual-violence']",1
University of Wisconsin Whitewater,https://www.uww.edu/uhcs,15,"['https://www.uww.edu/uhcs/wellness-information/az/birth-control', 'https://www.uww.edu/uhcs/health-services/family-planning-only-services', 'https://www.uww.edu/uhcs/wellness-information/az/emergency-contraception', 'https://www.uww.edu/uhcs/wellness-information/az/womens-health', 'https://www.uww.edu/uhcs/wellness-information/az/dating-violence', 'https://www.uww.edu/uhcs/wellness-information/az/condoms-and-barriers', 'https://www.uww.edu/uhcs/wellness-information/az/pregnancy', 'https://www.uww.edu/uhcs/wellness-information/az/international-student-wellness', 'https://www.uww.edu/uhcs/wellness-information/az/sexual-and-reproductive-health', 'https://www.uww.edu/uhcs', 'https://www.uww.edu/uhcs/wellness-information/az', 'https://www.uww.edu/uhcs/wellness-information/az/back-pain', 'https://www.uww.edu/uhcs/wellness-information/az/sleep', 'https://www.uww.edu/uhcs/wellness-information/az/headaches', 'https://www.uww.edu/uhcs/wellness-information/az/nausea']",11998,70.59,7.11,73,45,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,9,2,2,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0.084,0.553,0.144,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,['https://www.uww.edu/uhcs'],1
University of Wisconsin Eau Claire,https://www.uwec.edu/student-health-service,7,"['https://www.uwec.edu/student-health-service/services/', 'https://www.uwec.edu/student-health-service/health-resources/self-help/', 'https://www.uwec.edu/student-health-service/health-clinic/family-planning-only-services/', 'https://www.uwec.edu/student-health-service/health-promotion/alcohol-support/', 'https://www.uwec.edu/student-health-service/health-promotion/swat/', 'https://www.uwec.edu/student-health-service/about/clinic-hours/', 'https://www.uwec.edu/student-health-service/health-resources/']",7725,70.61,6.62,33,7,4,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,5,1,0,0,2,0,2,0,2,5,0,0,0,0,0,0,0,0,0.086,0.542,0.098,"['Sun, 16 Aug 2020 08:11:45 GMT', 'Sun, 16 Aug 2020 08:11:46 GMT', 'Sun, 16 Aug 2020 08:11:46 GMT', 'Sun, 16 Aug 2020 08:11:46 GMT', 'Sun, 16 Aug 2020 08:11:47 GMT', 'Sun, 16 Aug 2020 08:11:47 GMT', 'Sun, 16 Aug 2020 08:11:47 GMT']",1,"['https://www.uwec.edu/student-health-service', 'https://www.uwec.edu/student-health-service/health-promotion/alcohol-support/']",1
University of Wisconsin Green Bay,https://www.uwgb.edu/wellness-center,2,"['https://www.uwgb.edu/wellness-center/sexual-assault/victim-s-bill-of-rights/', 'https://www.uwgb.edu/wellness-center/medical-services/']",2998,62.98,8.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.579,0.165,"[-1, -1]",1,"['https://www.uwgb.edu/wellness-center', 'https://www.uwgb.edu/wellness-center/sexual-assault/victim-s-bill-of-rights/']",1
University of Wisconsin La Crosse,https://www.uwlax.edu/student-health-center,5,"['https://www.uwlax.edu/student-health-center/contraceptive-details/', 'https://www.uwlax.edu/student-health-center/family-planning-only-services-program/', 'https://www.uwlax.edu/student-health-center/services/', 'https://www.uwlax.edu/student-health-center/', 'https://www.uwlax.edu/student-health-center/fees--costs/']",9189,73.08,6.04,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0.095,0.612,0.117,"[-1, -1, -1, -1, -1]",0,['https://www.uwlax.edu/student-health-center'],1
University of Wisconsin Oshkosh,https://uwosh.edu/studenthealth,9,"['https://uwosh.edu/studenthealth/medical-care/', 'https://uwosh.edu/studenthealth/', 'https://uwosh.edu/studenthealth/2017/01/january-edition-student-health-101/', 'https://uwosh.edu/studenthealth/author/kerkhofjuwosh-edu/page/3/', 'https://uwosh.edu/studenthealth/category/health-news-and-updates/page/3/', 'https://uwosh.edu/studenthealth/services/', 'https://uwosh.edu/studenthealth/wp-content/uploads/sites/26/2016/09/HIGHLIGHTS-UWO-NCHA-spring-2015-data.pdf', 'https://uwosh.edu/studenthealth/2016/12/december-edition-student-parent-health-101-available/']",3953,74.38,5.96,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0.039,0.617,0.165,"[-1, -1, -1, -1, -1, -1, 'Mon, 26 Mar 2018 14:10:24 GMT', 'Mon, 26 Mar 2018 14:10:18 GMT', -1]",0,['https://uwosh.edu/studenthealth'],1
University of Wisconsin Parkside,https://www.uwp.edu/live/services/studenthealth,3,"['https://www.uwp.edu/live/services/studenthealth/servicemedfees.cfm', 'https://www.uwp.edu/live/services/studenthealth/healthservices.cfm', 'https://www.uwp.edu/live/services/studenthealth/sexassault.cfm']",6561,79.65,4.87,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.051,0.66,0.081,"[-1, -1, -1]",1,"['https://www.uwp.edu/live/services/studenthealth', 'https://www.uwp.edu/live/services/studenthealth/upload/Welcome-Telemental-health-final.doc']",1
University of Wisconsin Stout,https://www.uwstout.edu/life-stout/student-services/student-health-services,2,"['https://www.uwstout.edu/life-stout/student-services/student-health-services/medical-services', 'https://www.uwstout.edu/life-stout/student-services/student-health-services/health-promotion']",7789,66.81,7.48,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.608,0.163,"[-1, -1]",1,"['https://www.uwstout.edu/life-stout/student-services/student-health-services', 'https://www.uwstout.edu/life-stout/student-services/student-health-services/medical-services']",1
University of Wisconsin Superior,https://www.uwsuper.edu/shcs,3,"['https://www.uwsuper.edu/shcs/physicalhealth/hcc.cfm', 'https://www.uwsuper.edu/shcs/counseling/self-help-resources.cfm', 'https://www.uwsuper.edu/shcs/index.cfm']",3473,77.03,5.59,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0.041,0.543,0.323,"[-1, -1, -1]",0,['https://www.uwsuper.edu/shcs'],1
University of Wisconsin Madison,https://www.uhs.wisc.edu,15,"['https://www.uhs.wisc.edu/womens-health-clinic/contraception/', 'https://www.uhs.wisc.edu/tag/birth-control/', 'https://www.uhs.wisc.edu/about-uhs/costs/', 'https://www.uhs.wisc.edu/telehealthcontraception/', 'https://www.uhs.wisc.edu/emergency-contraception/', 'https://www.uhs.wisc.edu/tag/contraception/', 'https://www.uhs.wisc.edu/about/costs/', 'https://www.uhs.wisc.edu/tag/womens-health/', 'https://www.uhs.wisc.edu/medical/acne/', 'https://www.uhs.wisc.edu/call-for-help/', 'https://www.uhs.wisc.edu/prefooters/', 'https://www.uhs.wisc.edu/womens-health-clinic/', 'https://www.uhs.wisc.edu/hours-location/', 'https://www.uhs.wisc.edu/survivor-services/campus-community-resources-for-victims/']",8031,68.48,7.11,61,9,10,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,2,7,0,0,14,2,6,2,0,2,0,0,0,1,0,0,0,0,0.108,0.623,0.182,"[-1, -1, -1, -1, -1, 'Wed, 01 Jul 2020 20:16:52 GMT', -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.uhs.wisc.edu', 'https://www.uhs.wisc.edu/about/costs/']",1
University of Wisconsin Milwaukee,https://uwm.edu/norris,5,"['https://uwm.edu/norris/faq_category/wellness/', 'https://uwm.edu/norris/about-norris/faq/', 'https://uwm.edu/norris/qa_faqs/what-programs-does-the-health-promotion-and-wellness-department-provide/', 'https://uwm.edu/norris/wp-content/uploads/sites/313/2016/08/TRAVEL-Consult-form.pdf']",6383,70.25,6.47,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.703,0.086,"[-1, -1, -1, 'Fri, 05 Aug 2016 16:47:50 GMT', 'Fri, 05 Aug 2016 16:47:49 GMT']",1,"['https://uwm.edu/norris', 'https://uwm.edu/norris/about-norris/faq/']",1
University of Wisconsin Platteville,https://www.uwplatt.edu/university-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Wisconsin River Falls,https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices,4,"['https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/PCRHS.cfm', 'https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/RFMC.cfm', 'https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/HealthTopicsAtoZ.cfm', 'https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices']",6010,65.25,7.44,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.042,0.552,0.198,"[-1, -1, -1, -1]",0,['https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices'],1
University of Wisconsin Stevens Point,https://www.uwsp.edu/stuhealth/Pages,4,"['https://www.uwsp.edu/stuhealth/Pages/Patient%20Information/Family-Planning.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Services-Fees/Pharmacy-Services.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/Sexual-Health.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/General%20Health%20Information.aspx']",5416,51.45,10.63,21,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0.052,0.579,0.138,"['Sun, 16 Aug 2020 08:17:06 GMT', 'Sun, 16 Aug 2020 08:17:06 GMT', 'Sun, 16 Aug 2020 08:17:06 GMT', 'Sun, 16 Aug 2020 08:17:07 GMT']",1,"['https://www.uwsp.edu/stuhealth/Pages', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/General%20Health%20Information.aspx']",1
University of Wyoming,http://www.uwyo.edu/shser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Purdue University Main Campus,https://www.purdue.edu/push,2,"['https://www.purdue.edu/push/Providers/providerbiophotos/katefullbio.html', 'https://www.purdue.edu/push/Medical/index.html']",2351,54.08,10.4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.497,0.198,"['Thu, 13 Aug 2020 18:58:04 GMT', 'Fri, 14 Aug 2020 19:31:18 GMT']",1,"['https://www.purdue.edu/push', 'https://www.purdue.edu/push/Medical/index.html']",1
