University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
West Texas A & M University,https://www.wtamu.edu/student-support/medical-services,2,"['https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html', 'https://www.wtamu.edu/student-support/medical-services/index.html']",3313,72.44,6.75,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,3,0,2,2,0.096,0.704,0.056,"['Tue, 07 Jul 2020 02:44:41 GMT', 'Tue, 07 Jul 2020 02:44:41 GMT']",1,"['https://www.wtamu.edu/student-support/medical-services', 'https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html']",1
Dixie State University,https://wellness.dixie.edu,2,['https://wellness.dixie.edu/'],901,65.41,6.95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.003,0.589,0.17,"[-1, 'Mon, 05 Nov 2018 16:10:47 GMT']",0,['https://wellness.dixie.edu'],1
Utah State University,https://health.usu.edu,2,"['https://health.usu.edu/health_center/womens-health-and-appointment-preparation', 'https://health.usu.edu/health-insurance-information']",1420,58.27,9.24,15,1,0,0,0,0,1,1,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.043,0.574,0.115,"[-1, -1]",1,"['https://health.usu.edu', 'https://health.usu.edu/health_center/womens-health-and-appointment-preparation.php']",1
Utah Valley University,https://www.uvu.edu/studenthealth,1,['https://www.uvu.edu/studenthealth/medical/'],2675,108.24,-0.28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049,0.857,0,[-1],1,"['https://www.uvu.edu/studenthealth', 'https://www.uvu.edu/studenthealth/medical/']",1
University of Utah,https://studenthealth.utah.edu,3,"['https://studenthealth.utah.edu/services/womens-health.php', 'https://studenthealth.utah.edu/services/fees.php', 'https://studenthealth.utah.edu/services/preventive-care.php']",1562,85.38,5.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.002,0.543,0.004,"[-1, -1, -1]",1,"['https://studenthealth.utah.edu', 'https://studenthealth.utah.edu/services/preventive-care.php']",1
Weber State University,https://www.weber.edu/healthcenter,4,"['https://www.weber.edu/healthcenter/pharmacy.html', 'https://www.weber.edu/healthcenter/services.html', 'https://www.weber.edu/healthcenter/wellcare.html', 'https://www.weber.edu/healthcenter/lab.html']",1593,66.33,7.18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.026,0.592,0.106,"[-1, -1, -1, -1]",1,"['https://www.weber.edu/healthcenter', 'https://www.weber.edu/healthcenter/lab.html']",1
Castleton University,https://www.castleton.edu/campus-life/student-resources/health-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Lyndon State College,https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling,1,['https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling'],1400,69.77,8.32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.455,0.159,"['Thu, 16 Jul 2020 22:09:19 GMT']",0,['https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling'],1
Vermont Technical College,https://www.vtc.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Vermont,https://www.uvm.edu/health/SHS,1,['https://www.uvm.edu/health/SHS'],478,67.23,6.63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.018,0.511,0.212,"['Thu, 16 Jul 2020 22:09:23 GMT']",0,['https://www.uvm.edu/health/SHS'],1
College of William and Mary,https://www.wm.edu/offices/wellness/healthcenter,6,"['https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/birthcontrol/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/pregnancytestingandcounseling/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/documents/SHC%20Charges.pdf']",1571,73.99,7.09,46,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,0,0,2,0,3,3,0.072,0.648,0.088,"[-1, -1, -1, 'Thu, 16 Jul 2020 02:02:13 GMT', 'Thu, 16 Jul 2020 02:02:13 GMT', 'Thu, 16 Jul 2020 02:02:13 GMT']",2,"['https://www.wm.edu/offices/wellness/healthcenter', 'https://www.wm.edu/offices/wellness/healthcenter/services/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php']",1
Christopher Newport University,https://cnu.edu/life/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
George Mason University,https://shs.gmu.edu,18,"['https://shs.gmu.edu/healthed/birthcontrol/', 'https://shs.gmu.edu/services/womenshealth/', 'https://shs.gmu.edu/healthed/sexualhealth/', 'https://shs.gmu.edu/fees/', 'https://shs.gmu.edu/healthed/pharmacies/', 'https://shs.gmu.edu/services/', 'https://shs.gmu.edu/about/faq/', 'https://shs.gmu.edu/insurance/valueaddedbenefits/', 'https://shs.gmu.edu/insurance/faq/', 'https://shs.gmu.edu/healthed/students/', 'https://shs.gmu.edu/locations/urgentcare/', 'https://shs.gmu.edu/', 'https://shs.gmu.edu/healthed/hpv/', 'https://shs.gmu.edu/healthed/', 'https://shs.gmu.edu/about/condomrequestform/', 'https://shs.gmu.edu/healthed/sti/', 'https://shs.gmu.edu/about/forms/', 'https://shs.gmu.edu/services/prep/']",16231,40.35,12.06,115,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,8,1,28,19,0.073,0.567,0.183,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,['https://shs.gmu.edu'],1
James Madison University,https://www.jmu.edu/healthcenter,8,"['https://www.jmu.edu/healthcenter/medicalservices/womens-health-medical-services.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/faq.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/services_accordion_index.shtml', 'https://www.jmu.edu/healthcenter/survivor-advocacy/get-help.shtml', 'http://www.jmu.edu/healthcenter//alcohol-other-drugs1/index.shtml', 'https://www.jmu.edu/healthcenter/PreventionandEducation/health-education.shtml', 'https://www.jmu.edu/healthcenter/TheWell/healthy-sexuality/safer-sex-center.shtml']",5342,71.82,6.64,16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.054,0.693,0.108,"[-1, -1, -1, -1, -1, -1, -1, -1]",2,"['https://www.jmu.edu/healthcenter', 'https://www.jmu.edu/healthcenter/TheWell/index.shtml', 'https://www.jmu.edu/healthcenter/alcohol-other-drugs-updated/index.shtml']",1
Longwood University,http://www.longwood.edu/health,2,"['http://www.longwood.edu/health/health-topics/family-planning/', 'http://www.longwood.edu/health/qa-on-health-services/']",1826,63.64,7.31,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.076,0.679,0.102,"[-1, -1]",2,"['http://www.longwood.edu/health', 'http://www.longwood.edu/health/health-topics/', 'http://www.longwood.edu/health/health-topics/family-planning/']",1
University of Mary Washington,https://students.umw.edu/healthcenter,15,"['https://students.umw.edu/healthcenter/clinics/womens-clinic/who-shouldnt-take-the-pill/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/refills/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/glossary-of-terms/', 'https://students.umw.edu/healthcenter/health-info/pharmacies/', 'https://students.umw.edu/healthcenter/faqs/', 'https://students.umw.edu/healthcenter/files/2011/08/Probiotics.pdf', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/emergency-contraception/', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/first-gynecologic-exam/', 'https://students.umw.edu/healthcenter/health-info/chronic-conditions/', 'https://students.umw.edu/healthcenter/health-info/add-policy/', 'https://students.umw.edu/healthcenter/info/rights-and-responsibilities/', 'https://students.umw.edu/healthcenter/health-info/selfcare-center/']",6280,69.35,7.18,36,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0.067,0.562,0.093,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://students.umw.edu/healthcenter', 'https://students.umw.edu/healthcenter/clinics/womens-clinic/refills/']",1
Norfolk State University,"https://www.nsu.edu/Campus-Life/Our-Campus,-Our-Home/Health-and-Wellness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Old Dominion University,https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center,6,"['https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/services/emergency-contraception', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/billing/insurance', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/billing', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/services', 'https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center/faq']",6337,64.55,7.32,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,2,0.055,0.61,0.166,"[-1, -1, -1, -1, -1, -1]",0,['https://www.odu.edu/life/health-safety/health/monarch-wellness/physical-wellness/student-health-center'],1
Radford University,https://www.radford.edu/content/student-health,4,"['https://www.radford.edu/content/student-health/home/appointments.html', 'https://www.radford.edu/content/student-health/home/services.html', 'https://www.radford.edu/content/student-health/home.html', 'https://www.radford.edu/content/student-health/home/resources.html']",7431,70.22,6.92,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.032,0.535,0.206,"['Wed, 01 Jul 2020 12:30:57 GMT', 'Wed, 01 Jul 2020 02:17:34 GMT', 'Tue, 30 Jun 2020 17:07:21 GMT', 'Wed, 01 Jul 2020 05:56:47 GMT']",1,"['https://www.radford.edu/content/student-health', 'https://www.radford.edu/content/student-health/home.html']",1
The University of Virginia's College at Wise,https://www.uvawise.edu/student-life/health-services,1,['https://www.uvawise.edu/student-life/health-services/'],986,79.23,5.61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.011,0.54,0.311,[-1],0,['https://www.uvawise.edu/student-life/health-services'],1
Virginia Polytechnic Institute and State University,https://healthcenter.vt.edu,11,"['https://healthcenter.vt.edu/ourservices/womens_clinic.html', 'https://healthcenter.vt.edu/common_health_concerns/publications.html', 'https://healthcenter.vt.edu/ourservices/pharmacy.html', 'https://healthcenter.vt.edu/ourservices/HIV-STD_testing_info/std_testing_information.html', 'https://healthcenter.vt.edu/ourservices/HIV-STD_testing_info/hiv_testing_clinic.html', 'https://www.healthcenter.vt.edu/content/dam/healthcenter_vt_edu/assets/docs/HPV-and-Men-CDC-factsheet-feb-2015.pdf', 'https://healthcenter.vt.edu/insurance_billing/info_about_charges.html']",4661,68.05,7.41,44,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,16,12,0.04,0.542,0.146,"['Thu, 25 Jun 2020 23:51:13 GMT', 'Fri, 26 Jun 2020 00:13:02 GMT', 'Sun, 28 Jun 2020 15:43:37 GMT', -1, 'Fri, 26 Jun 2020 21:51:55 GMT', -1, 'Sat, 27 Jun 2020 00:16:22 GMT', 'Fri, 17 Feb 2017 17:05:45 GMT', -1, 'Thu, 25 Jun 2020 13:25:13 GMT', -1]",1,"['https://healthcenter.vt.edu', 'https://healthcenter.vt.edu/ourservices/womens_clinic.html']",1
Virginia Commonwealth University,https://health.students.vcu.edu/,18,"['https://health.students.vcu.edu/patient-resources/womens-health/', 'https://health.students.vcu.edu/patient-resources/sexual-health/', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/CONTRACEPTION-HORMONAL.pdf', 'https://health.students.vcu.edu/patient-resources/sexual-health/free-sexual-health-services/', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/CANDIDA.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/ENDOMETRIOSIS.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/GERD.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/URETHRITIS.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/HPV-cervicalca.pdf', 'https://health.students.vcu.edu/media/student-affairs/ushs/docs/HPV-genitalwarts.pdf']",1808,75.27,6.58,65,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,22,16,0.047,0.556,0.189,"['Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Thu, 11 Jun 2020 15:04:39 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Thu, 02 Apr 2020 17:49:32 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Wed, 06 Jun 2018 11:59:23 GMT', 'Fri, 17 May 2019 16:11:47 GMT', 'Fri, 26 Jul 2019 18:23:34 GMT', 'Fri, 17 Apr 2020 19:38:35 GMT', 'Mon, 22 Jul 2019 13:09:33 GMT', 'Tue, 15 Jan 2019 16:56:13 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT', 'Wed, 06 Jun 2018 11:59:24 GMT']",2,"['https://health.students.vcu.edu/', 'https://health.students.vcu.edu/patient-resources/', 'https://health.students.vcu.edu/patient-resources/womens-health/']",1
University of Virginia Main Campus,https://www.studenthealth.virginia.edu,17,"['https://www.studenthealth.virginia.edu/gyn-online-appointment', 'https://www.studenthealth.virginia.edu/gynecology', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/SSJ35.pdf', 'https://www.studenthealth.virginia.edu/health-links-and-information', 'https://www.studenthealth.virginia.edu/emergency-contraception-0', 'https://www.studenthealth.virginia.edu/patient-education-sessions', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/Ella-%20Patient%20%20Information-%20Revised%202015.pdf', 'https://www.studenthealth.virginia.edu/call-schedule-appointment', 'https://www.studenthealth.virginia.edu/gyn-educational-resources', 'https://www.studenthealth.virginia.edu/within-5days', 'https://www.studenthealth.virginia.edu/sites/studenthealth.virginia.edu/files/SSJ16.pdf', 'https://www.studenthealth.virginia.edu/outreach-programs-0']",8162,66.34,7.84,66,21,2,0,2,0,2,2,2,0,2,0,0,2,0,2,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5,2,0.078,0.573,0.225,"['Thu, 16 Jul 2020 22:12:22 GMT', 'Wed, 17 Jan 2018 17:09:52 GMT', 'Thu, 16 Jul 2020 22:12:23 GMT', 'Wed, 17 Jan 2018 17:07:16 GMT', 'Thu, 21 Sep 2017 18:17:18 GMT', 'Thu, 16 Jul 2020 19:49:42 GMT', 'Thu, 16 Jul 2020 22:12:24 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 16 Jul 2020 19:49:43 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Tue, 31 Oct 2017 15:42:15 GMT', 'Thu, 16 Jul 2020 19:27:44 GMT', 'Thu, 16 Jul 2020 19:49:44 GMT', 'Thu, 16 Jul 2020 19:49:44 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Thu, 16 Jul 2020 19:49:45 GMT']",1,"['https://www.studenthealth.virginia.edu', 'https://www.studenthealth.virginia.edu/gyn-online-appointment']",1
Virginia State University,http://www.vsu.edu/healthservices,1,['http://www.vsu.edu/healthservices/services.php'],401,57.77,8.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.026,0.631,0.107,[-1],1,"['http://www.vsu.edu/healthservices', 'http://www.vsu.edu/healthservices/services.php']",1
Central Washington University,https://www.cwu.edu/medical-counseling,3,"['https://www.cwu.edu/medical-counseling/Student-medical-clinic', 'https://www.cwu.edu/medical-counseling/your-first-medical-appointment', 'https://www.cwu.edu/medical-counseling/medical-services']",1991,8.26,19.85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.014,0.705,0.083,"[-1, -1, -1]",1,"['https://www.cwu.edu/medical-counseling', 'https://www.cwu.edu/medical-counseling/medical-services']",1
Eastern Washington University,https://inside.ewu.edu/bewell/rockwood-clinic-student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
The Evergreen State College,https://www.evergreen.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Washington State University,https://cougarhealth.wsu.edu,14,"['https://cougarhealth.wsu.edu/medical-clinic/services/', 'https://cougarhealth.wsu.edu/2016/08/15/yes-need-eye-exam/', 'https://cougarhealth.wsu.edu/studentinsurance/graduate-students/', 'https://cougarhealth.wsu.edu/studentinsurance/health-sciences-students/', 'https://cougarhealth.wsu.edu/studentinsurance/international-students/', 'https://cougarhealth.wsu.edu/tag/vision-clinic/', 'https://cougarhealth.wsu.edu/news/page/15/', 'https://cougarhealth.wsu.edu/2016/11/02/sexual-assault-within-relationships/', 'https://cougarhealth.wsu.edu/tag/sexual-assault/', 'https://cougarhealth.wsu.edu/tag/healthy-relationships/', 'https://cougarhealth.wsu.edu/author/amber-morczek/', 'https://cougarhealth.wsu.edu/tag/violence-prevention/page/2/', 'https://cougarhealth.wsu.edu/category/health-info/page/4/']",29119,71.72,7.3,24,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0.077,0.52,0.133,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://cougarhealth.wsu.edu', 'mailto:?subject=Cougar%20Health%20Services%20%7C%20Washington%20State%20University&body=https://cougarhealth.wsu.edu/']",1
University of Washington Seattle Campus,https://wellbeing.uw.edu,16,"['https://wellbeing.uw.edu/medical/womens-health/', 'https://wellbeing.uw.edu/forms-of-birth-control/', 'https://wellbeing.uw.edu/medical/sexual-health/', 'https://wellbeing.uw.edu/resources/', 'https://wellbeing.uw.edu/resource/', 'https://wellbeing.uw.edu/staff/katherine-johnson/', 'https://wellbeing.uw.edu/medical/insurance-cost/', 'https://wellbeing.uw.edu/hall-health-billing/', 'https://wellbeing.uw.edu/medical/safer-sex-supplies/', 'https://wellbeing.uw.edu/medical/primary-care/', 'https://wellbeing.uw.edu/staff/jane-fellner/', 'https://wellbeing.uw.edu/medical/sexual-health/safer-sex-supplies-by-mail/', 'https://wellbeing.uw.edu/vaginal-health/', 'https://wellbeing.uw.edu/resources/hepatitis-b/']",21911,75.24,6.03,149,48,6,0,3,1,2,1,2,1,0,0,0,1,1,5,0,0,0,2,0,0,0,0,0,1,0,0,1,2,5,0,4,0,0,0,1,0,0,0,0,2,1,33,26,0.093,0.604,0.149,"[-1, -1, 'Wed, 11 Sep 2019 15:39:45 GMT', -1, -1, -1, 'Wed, 11 Sep 2019 15:39:49 GMT', -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://wellbeing.uw.edu', 'https://wellbeing.uw.edu/medical/primary-care/']",1
Western Washington University,https://studenthealth.wwu.edu,14,"['https://studenthealth.wwu.edu/sti-testing', 'https://studenthealth.wwu.edu/emergency-contraception', 'https://studenthealth.wwu.edu/birth-control-faq', 'https://studenthealth.wwu.edu/confidentiality', 'https://studenthealth.wwu.edu/clinical-services', 'https://studenthealth.wwu.edu/annual-exams-pap-screening', 'https://studenthealth.wwu.edu/sexual-health-services', 'https://studenthealth.wwu.edu/travel-japan', 'https://studenthealth.wwu.edu/lgbtq-care', 'https://studenthealth.wwu.edu/files/VIS/vis-hpv.pdf']",3622,77.09,5.98,29,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,2,1,0.125,0.631,0.172,"['Thu, 16 Jul 2020 07:12:37 GMT', 'Tue, 10 Oct 2017 22:38:49 GMT', 'Thu, 16 Jul 2020 07:12:38 GMT', 'Thu, 16 Jul 2020 07:12:39 GMT', 'Wed, 13 Nov 2019 00:48:33 GMT', 'Thu, 16 Jul 2020 07:12:40 GMT', 'Thu, 16 Jul 2020 07:12:41 GMT', 'Thu, 16 Jul 2020 07:12:41 GMT', 'Thu, 11 Aug 2016 18:40:11 GMT', 'Thu, 16 Jul 2020 06:39:13 GMT', 'Thu, 16 Jul 2020 07:12:43 GMT', 'Thu, 16 Jul 2020 07:12:43 GMT', 'Thu, 07 May 2020 00:01:45 GMT', 'Thu, 01 Sep 2016 18:22:51 GMT']",1,"['https://studenthealth.wwu.edu', 'https://studenthealth.wwu.edu/clinical-services']",1
Bluefield State College,https://bluefieldstate.edu/resources/health-clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Concord University,https://www.concord.edu/studenthealth,1,['https://www.concord.edu/studenthealth'],1520,74.36,5.89,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.027,0.744,0.095,[-1],0,['https://www.concord.edu/studenthealth'],1
Fairmont State University,https://www.fairmontstate.edu/falconcenter/health-services,2,"['https://www.fairmontstate.edu/falconcenter/health-services/health-services-womens-health', 'https://www.fairmontstate.edu/falconcenter/health-services/services-provided']",1478,61.24,8.18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.03,0.545,0.256,"['Thu, 16 Jul 2020 19:50:33 GMT', 'Thu, 16 Jul 2020 19:50:34 GMT']",1,"['https://www.fairmontstate.edu/falconcenter/health-services', 'https://www.fairmontstate.edu/falconcenter/health-services/services-provided']",1
Glenville State College,https://www.glenville.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Marshall University,https://www.marshall.edu/studenthealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Shepherd University,https://www.shepherd.edu/healthcenter,3,"['https://www.shepherd.edu/healthcenter/family-planning', 'https://www.shepherd.edu/healthcenter/healthforms', 'https://www.shepherd.edu/healthcenter/services']",1915,23.45,13.9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.035,0.61,0.196,"[-1, -1, -1]",1,"['https://www.shepherd.edu/healthcenter', 'https://www.shepherd.edu/healthcenter/family-planning']",1
